0.	0.9485026016300668015856368552184394190971992601212023580062633659329552768291384045246972359488410645515719059362917019018479202230133312650837074462908006079157945744393247957363203730168966590217	0.0514973983699331984143631447815605809028008274227974135633986304482062901410780422410469005225381037939361868218092532580658633607994884941806486251974766728771081028528509059930792637642882574254
0.1	0.8302161329047717601318281878332986899171147127865311609576658937056345927932958331397754739474974425219697862628771032754934129819769125318805661407238504871569903104566117566506848455535296327804	0.03146038033847418272034636365697530921052545351698249447825298328643137471729695649948648391246433245995768416780458741060639500473783160821467847228332928028339823486070314951052631917774471249654
0.2	0.72672200516531980949415678888967617177256355474896003372229569671451863836701623216792333851202614919123771233644924760567633406390222398439146328915289113733769488148437273397254587816148704750257	0.01994774301417156091034687337034311676265877441060212778057058104119749796091792842853480391465457916585045711995641106887346455009023262369395118983372145297999771616160207197384426336086927641657
0.30000000000000004	0.63614601330309990058357444592962381338541957140162319239183597711539327617977972548046049530114011738642093973089564135169295171006716513557607885802605640881892790763019006918971237088625431597815	0.01307166494441834634407374355249164407796554878746314233526276240762996408091020482007130239715431477291717080515085499877706855482604406193158518155580982938059590764943517249925150007022764020334
0.4	0.55686586918558992315862366425854350090882108692359939059896245090238862186456445906475890810223158545258353978731844851963156184762562197401711240759158284554631361720920867397003568768605839996356	0.00880444581369641454053728944737505240193374744619473647825662002042703179209854279719328716708887355821371751069248438452253802616265417087126323154130938845701308914905823190217626560839419261836
0.5	0.48746884797617233025569319712416631549755398057307492860367428007205356616871755205671864762549690156881957686115754315807269069977101079825863111362774299573298016956806363026834459057987592546972	0.00606087311689091669556444298330186786548596297001199835979117422307328208100269947547634921046756966190091328925029553375181553771999008646423259323521559391903579600419170830491281819287396176933
0.6000000000000001	0.42672127532508864881532622916031124806206054137387590197512818041367826121056889126107300164395786262152295131163909970125154503650272772953351387126711309453557753063632496919332742013188800429946	0.00424202574282190496592488738626004008853405293940623887551726725555195199939212703800989454532355091969958987142821415996947949128446904399059149981783781176706851080673960780225006797203303816816
0.7000000000000001	0.37354443699016525448993092876307629154028745876363871784807483352590417381931692845868769759204970027551823213409017581897078995584535063190105435243487329640487313908829284895413684775656811938327	0.00300560179276040534254918720711923938841424522154588170578202183332867555446594145824833865004111832184534575954166236918209775885217463848478220575970068151129087729568080876138715836328999268989
0.8	0.32699454541539658286916744988254039044834525980748306513428517183538238401441891700361903827453196542582147377379770280581349927939559938273662588185252659142438275462460912069667264118774353433987	0.00214847443013773091731054777329384156325153287793708807514073808571698040859135038316885347199772791204896261550415747396626254734945823161290244375404855027392937908447945855686934460299367215512
0.9	0.28624563035475445347057900379967327621929304302136604432699364858345605373268518292247212557190860963169537884758674825450290398746666888082992178050466253005489560769137872421613730106800557309284	0.00154545851196370534515820299813790766238846380572438198719085506448153146808256731078262606528301678377606046206138261368248118447619259786682373460242309706736315997358379781583395676259137134174
1.	0.2505747358065877594874460738693209471108489562566087167659968006534322533050936511993119360775877474339819924544677948620452385038649014686414821021098225792928712479358570463222641532350459819719	0.00111660946300373564191327649536809812427072608985723375583329851254854643364156072203558461761125976757289010326987597713699051979148595843479625645261057846571436539281272822392883528975583341157
